8.997470216792758e-11 1.0011560557252677 
0.9999673517436337 0.00048337652145979753 
0.48299760147041426 0.3061844456806756 
0.3441692725568549 0.41709196041195357 
0.45661762723737 0.3247946414374468 
0.22584015611829872 0.5257853009542648 
0.6764997527198311 0.17806793555961364 
0.6994559930864835 0.16444093775291568 
0.6640691333190547 0.18575347584235308 
0.040198697718550905 0.8006696056895561 
0.3069568151073505 0.44676229142043605 
0.5629294172029582 0.2505916054927993 
0.8562327788504074 0.07495344330421895 
0.7846154207817322 0.11723785827245466 
0.6440304918722524 0.19817542198068216 
0.24864208707221244 0.5023705194629043 
0.5488794328994657 0.26616629260993097 
0.032031182570451344 0.8218486187647174 
0.9154975123879081 0.04497525471388908 
0.05286488451556564 0.7712325530338625 
0.08618295434260892 0.7073255641307937 
0.4351224557549439 0.3410552476507684 
0.762480273548753 0.12746117583483765 
0.4958319121228595 0.2994676902973976 
0.02013620780061684 0.8618557924730544 
0.1283234398458405 0.642729349201803 
0.04700692378201071 0.7844894250238037 
0.5339048276826832 0.2704656547749057 
0.32756694288033167 0.42854633575419376 
0.3618811585993812 0.3992189007699974 
0.07779359983047524 0.7347196209126007 
0.09791190659218713 0.6881421588866027 
0.6040182356191955 0.2236226661278785 
0.32046752131497047 0.434911604140776 
0.12089554675614114 0.6621025323467397 
0.8748637792075624 0.06518605933993274 
0.5088361480666695 0.28891753505229084 
0.7952705436790023 0.10893623778085487 
0.2845507235230553 0.4675691969353902 
0.06166705781137927 0.7529534945421652 
0.16796080609264008 0.5911661206534395 
0.8979982004976191 0.05339048171248531 
0.41690526048461446 0.3552116843179376 
0.5763781625944806 0.24171964796981749 
0.593227116186648 0.23064914578526569 
0.29307805345219884 0.45963356496683533 
0.8413294961339145 0.08338538868077272 
0.710755584841535 0.15770606670064236 
0.1944273311085153 0.5600637287561046 
0.7197181594655855 0.15218219152201054 
0.18552792684969782 0.5700478296981523 
0.9347848693021366 0.036221397176299144 
0.009325025626919947 0.9048255049579895 
0.5203368581898711 0.2793591718780169 
0.02512199999243292 0.8429322756519859 
0.3904732552832287 0.3791106686181033 
0.2717409621221804 0.48120937235595257 
0.965414743671935 0.018356200751745398 
0.0003596133566773907 0.9820400893233949 
0.9296258349555722 0.03640993583066217 
0.583368010075713 0.23696824442306386 
0.9803529699455312 0.010389473741519623 
0.15800349333594438 0.6034765913887172 
0.9494174425494353 0.026343709818172373 
0.06435457779541764 0.7474312000367084 
0.7467104871642101 0.13658690934656387 
0.17873892067560723 0.5779632869561953 
0.8813729865259743 0.061897276897557814 
0.8205063531976738 0.09524081784965885 
0.14808358539480737 0.6160291285015138 
0.1377610777294922 0.6296794589724896 
0.7316675227792355 0.14526098499797815 
0.20598078939403092 0.5583937086972398 
0.44626111503155863 0.33285804015295173 
0.6174405912741724 0.21513998304347806 
0.8931298912352136 0.05669394761721719 
0.3743587008091369 0.388933314283619 
0.21804532410460967 0.533766143356432 
0.14637070299137303 0.6184080760122077 
0.6325821894551344 0.20533413282947577 
0.10131833329770656 0.6826920076527995 
0.3649622027000208 0.39678810544237064 
0.4088105404829121 0.3630185424201831 
0.02814205430680808 0.8374281813463206 
0.13524654359232965 0.6335159475303321 
0.9966190315883128 0.002323660363806357 
0.8254598540440993 0.09358940729832094 
0.01558171228845396 0.8764078730179292 
0.07914404351690252 0.7213416667495997 
0.007135487403044483 0.9218041941471703 
0.2614603705978264 0.49045260322805573 
0.8073067229892645 0.10218629080385086 
0.7561171416984106 0.13222586225687072 
0.6295011453544958 0.20721604757830328 
0.5162643659602488 0.2822318633386981 
0.08127900111700798 0.7162107656195292 
0.0025789729661709893 0.9501401938350026 
0.10934546282455254 0.6766219111222042 
0.25848574661642476 0.49227018739212663 
0.000993184949898862 0.9739453451579673 
